service_date,route_id,observed_service_hours,total_observations,observation_cv,coverage_band,stability_band,valid_row_percentage,eligibility_status
2026-05-21,6727,23,12488,0.462,High Coverage,Stable,100.0,Eligible
2026-05-21,6728,23,26809,0.4958,High Coverage,Stable,100.0,Eligible
2026-05-21,6730,21,17586,0.5778,High Coverage,Moderate,100.0,Eligible
2026-05-21,6737,22,19355,0.606,High Coverage,Moderate,100.0,Eligible
2026-05-21,6738,23,23249,0.3518,High Coverage,Stable,100.0,Eligible
2026-05-21,6739,11,2844,0.6691,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-21,6741,24,15276,0.5448,High Coverage,Moderate,100.0,Eligible
2026-05-21,6742,10,1802,0.4896,Medium Coverage,Stable,100.0,Not Eligible
2026-05-21,6743,10,1586,0.5993,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-21,6744,9,1435,0.6635,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6745,6,473,0.5041,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6746,4,384,0.8794,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6747,21,6736,0.4883,High Coverage,Stable,100.0,Eligible
2026-05-21,6748,21,17938,0.5228,High Coverage,Moderate,100.0,Eligible
2026-05-21,6749,23,19077,0.4279,High Coverage,Stable,100.0,Eligible
2026-05-21,6754,4,244,0.6038,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6761,1,52,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-21,6762,3,136,0.2758,Low Coverage,Stable,100.0,Not Eligible
2026-05-21,6776,18,1633,0.4458,High Coverage,Stable,100.0,Eligible
2026-05-21,6779,15,1648,0.1989,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6780,18,3940,0.4524,High Coverage,Stable,100.0,Eligible
2026-05-21,6790,20,2721,0.3277,High Coverage,Stable,100.0,Eligible
2026-05-21,6796,20,4221,0.2471,High Coverage,Stable,100.0,Eligible
2026-05-21,6799,20,4172,0.4174,High Coverage,Stable,100.0,Eligible
2026-05-21,6800,18,4130,0.2661,High Coverage,Stable,100.0,Eligible
2026-05-21,6804,15,1056,0.5414,Medium Coverage,Moderate,100.0,Eligible
2026-05-21,6805,14,1044,0.5838,Medium Coverage,Moderate,100.0,Eligible
2026-05-21,6806,20,4711,0.4046,High Coverage,Stable,100.0,Eligible
2026-05-21,6811,20,2082,0.2701,High Coverage,Stable,100.0,Eligible
2026-05-21,6817,20,6870,0.4921,High Coverage,Stable,100.0,Eligible
2026-05-21,6818,20,4987,0.4524,High Coverage,Stable,100.0,Eligible
2026-05-21,6819,21,13724,0.5604,High Coverage,Moderate,100.0,Eligible
2026-05-21,6821,21,14904,0.4296,High Coverage,Stable,100.0,Eligible
2026-05-21,6822,18,8762,0.4469,High Coverage,Stable,100.0,Eligible
2026-05-21,6823,13,1262,0.337,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6825,13,1409,0.215,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6827,14,2917,0.2342,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6828,15,3117,0.3558,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6829,12,2061,0.4523,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6830,5,1492,0.513,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6831,3,352,0.7934,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6833,3,536,0.5413,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6834,6,1901,0.6396,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6835,7,1746,0.7657,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6836,3,447,0.5259,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6837,5,1160,0.7806,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6838,7,1708,0.7214,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6840,6,1314,0.6921,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6841,7,3123,0.5363,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,6843,14,940,0.2315,Medium Coverage,Stable,100.0,Not Eligible
2026-05-21,6844,13,1032,0.2411,Medium Coverage,Stable,100.0,Eligible
2026-05-21,7224,19,10986,0.4966,High Coverage,Stable,100.0,Eligible
2026-05-21,7321,21,9714,0.3933,High Coverage,Stable,100.0,Eligible
2026-05-21,7322,16,1029,0.3606,Medium Coverage,Stable,100.0,Eligible
2026-05-21,8289,2,76,0.0372,Low Coverage,Stable,100.0,Not Eligible
2026-05-21,8290,21,7431,0.4311,High Coverage,Stable,100.0,Eligible
2026-05-21,9745,13,3913,0.5834,Medium Coverage,Moderate,100.0,Eligible
2026-05-22,10232,18,2118,0.2476,High Coverage,Stable,100.0,Eligible
2026-05-22,11201,20,16258,0.4873,High Coverage,Stable,100.0,Eligible
2026-05-22,11692,22,14969,0.5446,High Coverage,Moderate,100.0,Eligible
2026-05-22,11693,18,11053,0.244,High Coverage,Stable,100.0,Eligible
2026-05-22,11696,21,7912,0.2793,High Coverage,Stable,100.0,Eligible
2026-05-22,12940,21,7259,0.3762,High Coverage,Stable,100.0,Eligible
2026-05-22,13684,13,2262,0.295,Medium Coverage,Stable,100.0,Eligible
2026-05-22,16717,8,2490,0.5961,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,16718,24,26790,0.5533,High Coverage,Moderate,100.0,Eligible
2026-05-22,16719,21,4090,0.4728,High Coverage,Stable,100.0,Eligible
2026-05-22,17707,19,6903,0.2772,High Coverage,Stable,100.0,Eligible
2026-05-22,18213,6,446,0.6512,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,18705,20,12758,0.4366,High Coverage,Stable,100.0,Eligible
2026-05-22,20667,20,7743,0.4758,High Coverage,Stable,100.0,Eligible
2026-05-22,22638,23,8764,0.4914,High Coverage,Stable,100.0,Eligible
2026-05-22,22639,17,3282,0.36,Medium Coverage,Stable,100.0,Eligible
2026-05-22,23384,22,34733,0.4432,High Coverage,Stable,100.0,Eligible
2026-05-22,29038,22,15137,0.5067,High Coverage,Moderate,100.0,Eligible
2026-05-22,29039,2,84,0.4377,Low Coverage,Stable,100.0,Not Eligible
2026-05-22,29040,2,61,0.9969,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,30036,20,3078,0.3879,High Coverage,Stable,100.0,Eligible
2026-05-22,30037,22,4541,0.5862,High Coverage,Moderate,100.0,Eligible
2026-05-22,30038,20,5654,0.5566,High Coverage,Moderate,100.0,Eligible
2026-05-22,30039,21,6528,0.5208,High Coverage,Moderate,100.0,Eligible
2026-05-22,30040,22,6865,0.6,High Coverage,Moderate,100.0,Eligible
2026-05-22,30041,11,2802,0.8026,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-22,30043,22,9937,0.4126,High Coverage,Stable,100.0,Eligible
2026-05-22,30044,20,2322,0.4384,High Coverage,Stable,100.0,Eligible
2026-05-22,30045,17,4918,0.3061,Medium Coverage,Stable,100.0,Eligible
2026-05-22,30046,23,9886,0.4316,High Coverage,Stable,100.0,Eligible
2026-05-22,30047,20,4073,0.4944,High Coverage,Stable,100.0,Eligible
2026-05-22,30048,19,3175,0.4558,High Coverage,Stable,100.0,Eligible
2026-05-22,30049,19,4946,0.4634,High Coverage,Stable,100.0,Eligible
2026-05-22,30050,20,4938,0.3688,High Coverage,Stable,100.0,Eligible
2026-05-22,30051,18,2205,0.2965,High Coverage,Stable,100.0,Eligible
2026-05-22,30055,20,10947,0.3211,High Coverage,Stable,100.0,Eligible
2026-05-22,30584,19,3518,0.3359,High Coverage,Stable,100.0,Eligible
2026-05-22,31816,16,3211,0.3976,Medium Coverage,Stable,100.0,Eligible
2026-05-22,31817,17,3337,0.3603,Medium Coverage,Stable,100.0,Eligible
2026-05-22,31818,15,1681,0.1335,Medium Coverage,Stable,100.0,Eligible
2026-05-22,31819,19,5792,0.2618,High Coverage,Stable,100.0,Eligible
2026-05-22,31821,18,2376,0.4433,High Coverage,Stable,100.0,Eligible
2026-05-22,31822,18,2833,0.5153,High Coverage,Moderate,100.0,Eligible
2026-05-22,32799,23,10967,0.4412,High Coverage,Stable,100.0,Eligible
2026-05-22,33292,21,6852,0.4966,High Coverage,Stable,100.0,Eligible
2026-05-22,33538,20,5509,0.361,High Coverage,Stable,100.0,Eligible
2026-05-22,34042,18,3170,0.5042,High Coverage,Moderate,100.0,Eligible
2026-05-22,34043,17,3299,0.4478,Medium Coverage,Stable,100.0,Eligible
2026-05-22,34540,19,2144,0.2882,High Coverage,Stable,100.0,Eligible
2026-05-22,34541,19,2617,0.3439,High Coverage,Stable,100.0,Eligible
2026-05-22,34542,23,11731,0.3895,High Coverage,Stable,100.0,Eligible
2026-05-22,34543,23,9745,0.5068,High Coverage,Moderate,100.0,Eligible
2026-05-22,36799,22,4178,0.6365,High Coverage,Moderate,100.0,Eligible
2026-05-22,37807,23,27372,0.582,High Coverage,Moderate,100.0,Eligible
2026-05-22,37808,22,19022,0.3676,High Coverage,Stable,100.0,Eligible
2026-05-22,37809,21,14977,0.3627,High Coverage,Stable,100.0,Eligible
2026-05-22,37810,22,43037,0.6196,High Coverage,Moderate,100.0,Eligible
2026-05-22,38311,22,14406,0.3507,High Coverage,Stable,100.0,Eligible
2026-05-22,39304,17,3899,0.3977,Medium Coverage,Stable,100.0,Eligible
2026-05-22,39305,11,8375,0.636,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-22,39307,21,6837,0.4941,High Coverage,Stable,100.0,Eligible
2026-05-22,40855,24,5698,0.3512,High Coverage,Stable,100.0,Eligible
2026-05-22,45596,14,2982,0.222,Medium Coverage,Stable,100.0,Eligible
2026-05-22,46099,20,3697,0.3758,High Coverage,Stable,100.0,Eligible
2026-05-22,46604,22,20309,0.3601,High Coverage,Stable,100.0,Eligible
2026-05-22,48855,15,3219,0.2011,Medium Coverage,Stable,100.0,Eligible
2026-05-22,6612,21,16264,0.3714,High Coverage,Stable,100.0,Eligible
2026-05-22,6613,23,17812,0.404,High Coverage,Stable,100.0,Eligible
2026-05-22,6614,20,21197,0.4441,High Coverage,Stable,100.0,Eligible
2026-05-22,6615,22,12802,0.5227,High Coverage,Moderate,100.0,Eligible
2026-05-22,6616,22,12496,0.5831,High Coverage,Moderate,100.0,Eligible
2026-05-22,6617,21,25240,0.3803,High Coverage,Stable,100.0,Eligible
2026-05-22,6618,23,16965,0.3988,High Coverage,Stable,100.0,Eligible
2026-05-22,6619,23,24375,0.4888,High Coverage,Stable,100.0,Eligible
2026-05-22,6620,23,18753,0.3928,High Coverage,Stable,100.0,Eligible
2026-05-22,6621,23,8864,0.4539,High Coverage,Stable,100.0,Eligible
2026-05-22,6622,23,37548,0.5548,High Coverage,Moderate,100.0,Eligible
2026-05-22,6623,22,15336,0.4086,High Coverage,Stable,100.0,Eligible
2026-05-22,6624,23,28407,0.4883,High Coverage,Stable,100.0,Eligible
2026-05-22,6625,23,21589,0.3932,High Coverage,Stable,100.0,Eligible
2026-05-22,6626,23,19755,0.516,High Coverage,Moderate,100.0,Eligible
2026-05-22,6627,21,32368,0.5502,High Coverage,Moderate,100.0,Eligible
2026-05-22,6628,22,9920,0.4796,High Coverage,Stable,100.0,Eligible
2026-05-22,6629,21,7232,0.4476,High Coverage,Stable,100.0,Eligible
2026-05-22,6630,23,12218,0.4397,High Coverage,Stable,100.0,Eligible
2026-05-22,6631,21,4380,0.4815,High Coverage,Stable,100.0,Eligible
2026-05-22,6633,24,15753,0.4182,High Coverage,Stable,100.0,Eligible
2026-05-22,6635,14,9052,0.508,Medium Coverage,Moderate,100.0,Eligible
2026-05-22,6636,21,45055,0.5804,High Coverage,Moderate,100.0,Eligible
2026-05-22,6637,23,9350,0.4143,High Coverage,Stable,100.0,Eligible
2026-05-22,6638,19,11808,0.4473,High Coverage,Stable,100.0,Eligible
2026-05-22,6641,23,48566,0.668,High Coverage,Moderate,100.0,Eligible
2026-05-22,6642,23,23608,0.4965,High Coverage,Stable,100.0,Eligible
2026-05-22,6643,21,8252,0.4713,High Coverage,Stable,100.0,Eligible
2026-05-22,6644,21,7973,0.6205,High Coverage,Moderate,100.0,Eligible
2026-05-22,6645,23,13190,0.5132,High Coverage,Moderate,100.0,Eligible
2026-05-22,6646,22,11102,0.4393,High Coverage,Stable,100.0,Eligible
2026-05-22,6647,23,7190,0.4812,High Coverage,Stable,100.0,Eligible
2026-05-22,6648,20,11097,0.636,High Coverage,Moderate,100.0,Eligible
2026-05-22,6649,23,13852,0.5277,High Coverage,Moderate,100.0,Eligible
2026-05-22,6650,21,8711,0.5191,High Coverage,Moderate,100.0,Eligible
2026-05-22,6651,22,21028,0.5731,High Coverage,Moderate,100.0,Eligible
2026-05-22,6652,21,6317,0.3562,High Coverage,Stable,100.0,Eligible
2026-05-22,6654,21,6701,0.2914,High Coverage,Stable,100.0,Eligible
2026-05-22,6656,16,3107,0.4008,Medium Coverage,Stable,100.0,Eligible
2026-05-22,6657,21,15054,0.429,High Coverage,Stable,100.0,Eligible
2026-05-22,6658,22,7652,0.4624,High Coverage,Stable,100.0,Eligible
2026-05-22,6659,23,5061,0.326,High Coverage,Stable,100.0,Eligible
2026-05-22,6660,20,7787,0.5565,High Coverage,Moderate,100.0,Eligible
2026-05-22,6661,19,7699,0.4285,High Coverage,Stable,100.0,Eligible
2026-05-22,6662,22,7790,0.5228,High Coverage,Moderate,100.0,Eligible
2026-05-22,6663,20,6388,0.3344,High Coverage,Stable,100.0,Eligible
2026-05-22,6664,22,7371,0.327,High Coverage,Stable,100.0,Eligible
2026-05-22,6665,20,6024,0.2901,High Coverage,Stable,100.0,Eligible
2026-05-22,6666,23,10367,0.551,High Coverage,Moderate,100.0,Eligible
2026-05-22,6667,23,21897,0.4525,High Coverage,Stable,100.0,Eligible
2026-05-22,6668,22,5111,0.304,High Coverage,Stable,100.0,Eligible
2026-05-22,6672,16,10606,0.4319,Medium Coverage,Stable,100.0,Eligible
2026-05-22,6673,22,9697,0.609,High Coverage,Moderate,100.0,Eligible
2026-05-22,6674,21,3755,0.3547,High Coverage,Stable,100.0,Eligible
2026-05-22,6675,19,3306,0.5149,High Coverage,Moderate,100.0,Eligible
2026-05-22,6676,23,7242,0.5043,High Coverage,Moderate,100.0,Eligible
2026-05-22,6677,21,6469,0.4946,High Coverage,Stable,100.0,Eligible
2026-05-22,6678,21,5311,0.4893,High Coverage,Stable,100.0,Eligible
2026-05-22,6679,19,7295,0.3714,High Coverage,Stable,100.0,Eligible
2026-05-22,6680,19,7029,0.5469,High Coverage,Moderate,100.0,Eligible
2026-05-22,6682,21,20910,0.4609,High Coverage,Stable,100.0,Eligible
2026-05-22,6683,10,2952,0.6596,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-22,6685,22,7793,0.632,High Coverage,Moderate,100.0,Eligible
2026-05-22,6686,8,926,0.486,Low Coverage,Stable,100.0,Not Eligible
2026-05-22,6687,21,24566,0.5045,High Coverage,Moderate,100.0,Eligible
2026-05-22,6688,18,2933,0.3769,High Coverage,Stable,100.0,Eligible
2026-05-22,6689,18,2363,0.4241,High Coverage,Stable,100.0,Eligible
2026-05-22,6690,18,3635,0.6468,High Coverage,Moderate,100.0,Eligible
2026-05-22,6691,18,3013,0.6533,High Coverage,Moderate,100.0,Eligible
2026-05-22,6692,21,10854,0.3757,High Coverage,Stable,100.0,Eligible
2026-05-22,6693,21,12134,0.4996,High Coverage,Stable,100.0,Eligible
2026-05-22,6698,20,13355,0.413,High Coverage,Stable,100.0,Eligible
2026-05-22,6699,11,2761,0.4563,Medium Coverage,Stable,100.0,Not Eligible
2026-05-22,6700,22,8910,0.3639,High Coverage,Stable,100.0,Eligible
2026-05-22,6701,21,4180,0.5633,High Coverage,Moderate,100.0,Eligible
2026-05-22,6702,19,6258,0.4053,High Coverage,Stable,100.0,Eligible
2026-05-22,6703,23,18171,0.3261,High Coverage,Stable,100.0,Eligible
2026-05-22,6704,24,18547,0.5878,High Coverage,Moderate,100.0,Eligible
2026-05-22,6705,23,34544,0.4598,High Coverage,Stable,100.0,Eligible
2026-05-22,6706,23,21784,0.4389,High Coverage,Stable,100.0,Eligible
2026-05-22,6707,21,10978,0.5071,High Coverage,Moderate,100.0,Eligible
2026-05-22,6708,20,7961,0.422,High Coverage,Stable,100.0,Eligible
2026-05-22,6709,19,5685,0.5996,High Coverage,Moderate,100.0,Eligible
2026-05-22,6710,12,1560,0.5892,Medium Coverage,Moderate,100.0,Eligible
2026-05-22,6712,22,27860,0.462,High Coverage,Stable,100.0,Eligible
2026-05-22,6713,22,10132,0.4404,High Coverage,Stable,100.0,Eligible
2026-05-22,6714,19,13782,0.5021,High Coverage,Moderate,100.0,Eligible
2026-05-22,6715,22,19114,0.4436,High Coverage,Stable,100.0,Eligible
2026-05-22,6716,14,2827,0.6342,Medium Coverage,Moderate,100.0,Eligible
2026-05-22,6717,9,2611,0.764,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6718,9,915,0.51,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6719,8,1271,0.6646,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6720,12,3507,0.6397,Medium Coverage,Moderate,100.0,Eligible
2026-05-22,6721,10,2558,0.5596,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-22,6722,24,9758,0.5239,High Coverage,Moderate,100.0,Eligible
2026-05-22,6723,23,7492,0.5455,High Coverage,Moderate,100.0,Eligible
2026-05-22,6724,23,12942,0.4557,High Coverage,Stable,100.0,Eligible
2026-05-22,6725,22,5689,0.4099,High Coverage,Stable,100.0,Eligible
2026-05-22,6726,20,8308,0.3649,High Coverage,Stable,100.0,Eligible
2026-05-22,6727,23,12247,0.4566,High Coverage,Stable,100.0,Eligible
2026-05-22,6728,23,26242,0.489,High Coverage,Stable,100.0,Eligible
2026-05-22,6730,21,17549,0.5772,High Coverage,Moderate,100.0,Eligible
2026-05-22,6737,22,18997,0.6128,High Coverage,Moderate,100.0,Eligible
2026-05-22,6738,23,23436,0.356,High Coverage,Stable,100.0,Eligible
2026-05-22,6739,11,2886,0.6045,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-22,6741,24,15825,0.5427,High Coverage,Moderate,100.0,Eligible
2026-05-22,6742,10,1785,0.5903,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-22,6743,10,1565,0.5979,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-22,6744,8,1336,0.6705,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6745,6,461,0.5579,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6746,3,367,0.549,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6747,21,6782,0.4961,High Coverage,Stable,100.0,Eligible
2026-05-22,6748,21,17929,0.5223,High Coverage,Moderate,100.0,Eligible
2026-05-22,6749,23,19226,0.4303,High Coverage,Stable,100.0,Eligible
2026-05-22,6754,4,246,0.558,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6761,1,43,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-22,6762,3,164,0.4116,Low Coverage,Stable,100.0,Not Eligible
2026-05-22,6776,18,1635,0.4318,High Coverage,Stable,100.0,Eligible
2026-05-22,6779,18,2102,0.0397,High Coverage,Stable,100.0,Eligible
2026-05-22,6780,18,3909,0.4337,High Coverage,Stable,100.0,Eligible
2026-05-22,6790,20,2802,0.3653,High Coverage,Stable,100.0,Eligible
2026-05-22,6796,20,4215,0.2616,High Coverage,Stable,100.0,Eligible
2026-05-22,6799,20,4148,0.4045,High Coverage,Stable,100.0,Eligible
2026-05-22,6800,18,4072,0.3033,High Coverage,Stable,100.0,Eligible
2026-05-22,6804,12,949,0.424,Medium Coverage,Stable,100.0,Not Eligible
2026-05-22,6805,15,1149,0.5828,Medium Coverage,Moderate,100.0,Eligible
2026-05-22,6806,20,4715,0.4036,High Coverage,Stable,100.0,Eligible
2026-05-22,6811,20,1973,0.3264,High Coverage,Stable,100.0,Eligible
2026-05-22,6817,20,6485,0.4731,High Coverage,Stable,100.0,Eligible
2026-05-22,6818,20,5121,0.435,High Coverage,Stable,100.0,Eligible
2026-05-22,6819,21,14010,0.5595,High Coverage,Moderate,100.0,Eligible
2026-05-22,6821,21,15006,0.4428,High Coverage,Stable,100.0,Eligible
2026-05-22,6822,18,8648,0.4511,High Coverage,Stable,100.0,Eligible
2026-05-22,6823,13,1232,0.3552,Medium Coverage,Stable,100.0,Eligible
2026-05-22,6825,12,1299,0.1521,Medium Coverage,Stable,100.0,Eligible
2026-05-22,6827,14,2944,0.2155,Medium Coverage,Stable,100.0,Eligible
2026-05-22,6828,17,3374,0.3505,Medium Coverage,Stable,100.0,Eligible
2026-05-22,6829,12,2036,0.4715,Medium Coverage,Stable,100.0,Eligible
2026-05-22,6830,6,1555,0.6889,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6831,3,398,0.7918,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6833,3,519,0.6075,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6834,6,1887,0.6231,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6835,6,1774,0.6976,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6836,3,444,0.5243,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6837,5,1067,0.822,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6838,7,1736,0.7147,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6840,6,1355,0.7093,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6841,7,3079,0.5555,Low Coverage,Moderate,100.0,Not Eligible
2026-05-22,6843,14,885,0.2004,Medium Coverage,Stable,100.0,Not Eligible
2026-05-22,6844,14,1044,0.2432,Medium Coverage,Stable,100.0,Eligible
2026-05-22,7224,18,11013,0.422,High Coverage,Stable,100.0,Eligible
2026-05-22,7321,21,9591,0.3921,High Coverage,Stable,100.0,Eligible
2026-05-22,7322,16,1012,0.3609,Medium Coverage,Stable,100.0,Eligible
2026-05-22,8289,2,90,0.0943,Low Coverage,Stable,100.0,Not Eligible
2026-05-22,8290,21,7372,0.4145,High Coverage,Stable,100.0,Eligible
2026-05-22,9745,12,3694,0.542,Medium Coverage,Moderate,100.0,Eligible
2026-05-23,10232,15,1719,0.049,Medium Coverage,Stable,100.0,Eligible
2026-05-23,11201,19,8929,0.3284,High Coverage,Stable,100.0,Eligible
2026-05-23,11202,16,1767,0.2474,Medium Coverage,Stable,100.0,Eligible
2026-05-23,11692,21,12028,0.5543,High Coverage,Moderate,100.0,Eligible
2026-05-23,11696,18,6620,0.2807,High Coverage,Stable,100.0,Eligible
2026-05-23,12940,20,5951,0.387,High Coverage,Stable,100.0,Eligible
2026-05-23,13684,13,1400,0.283,Medium Coverage,Stable,100.0,Eligible
2026-05-23,16717,8,2655,0.5395,Low Coverage,Moderate,100.0,Not Eligible
2026-05-23,16718,24,28321,0.6262,High Coverage,Moderate,100.0,Eligible
2026-05-23,16719,23,3358,0.452,High Coverage,Stable,100.0,Eligible
2026-05-23,17707,19,6933,0.382,High Coverage,Stable,100.0,Eligible
2026-05-23,18705,20,8656,0.3716,High Coverage,Stable,100.0,Eligible
2026-05-23,20667,18,3754,0.2613,High Coverage,Stable,100.0,Eligible
2026-05-23,22638,22,6575,0.2534,High Coverage,Stable,100.0,Eligible
2026-05-23,22639,16,5031,0.4868,Medium Coverage,Stable,100.0,Eligible
2026-05-23,23384,21,25719,0.4735,High Coverage,Stable,100.0,Eligible
2026-05-23,29038,20,10971,0.4381,High Coverage,Stable,100.0,Eligible
2026-05-23,30036,19,2098,0.1754,High Coverage,Stable,100.0,Eligible
2026-05-23,30037,20,2747,0.523,High Coverage,Moderate,100.0,Eligible
2026-05-23,30038,19,3630,0.3555,High Coverage,Stable,100.0,Eligible
2026-05-23,30039,20,4815,0.4441,High Coverage,Stable,100.0,Eligible
2026-05-23,30040,20,4594,0.463,High Coverage,Stable,100.0,Eligible
2026-05-23,30042,12,2564,0.2339,Medium Coverage,Stable,100.0,Eligible
2026-05-23,30043,21,6395,0.4501,High Coverage,Stable,100.0,Eligible
2026-05-23,30044,18,2287,0.3144,High Coverage,Stable,100.0,Eligible
2026-05-23,30045,14,3982,0.268,Medium Coverage,Stable,100.0,Eligible
2026-05-23,30046,22,6879,0.1996,High Coverage,Stable,100.0,Eligible
2026-05-23,30047,18,2588,0.2397,High Coverage,Stable,100.0,Eligible
2026-05-23,30048,17,2159,0.199,Medium Coverage,Stable,100.0,Eligible
2026-05-23,30049,19,3546,0.3724,High Coverage,Stable,100.0,Eligible
2026-05-23,30050,19,3134,0.2208,High Coverage,Stable,100.0,Eligible
2026-05-23,30051,17,1898,0.3719,Medium Coverage,Stable,100.0,Eligible
2026-05-23,30055,18,10268,0.3919,High Coverage,Stable,100.0,Eligible
2026-05-23,30584,19,3257,0.2969,High Coverage,Stable,100.0,Eligible
2026-05-23,31816,15,1633,0.2315,Medium Coverage,Stable,100.0,Eligible
2026-05-23,31817,15,1597,0.2221,Medium Coverage,Stable,100.0,Eligible
2026-05-23,31818,19,2005,0.3179,High Coverage,Stable,100.0,Eligible
2026-05-23,31819,17,5017,0.2146,Medium Coverage,Stable,100.0,Eligible
2026-05-23,31821,16,1709,0.2315,Medium Coverage,Stable,100.0,Eligible
2026-05-23,31822,16,1681,0.2221,Medium Coverage,Stable,100.0,Eligible
2026-05-23,32799,22,9935,0.4459,High Coverage,Stable,100.0,Eligible
2026-05-23,33292,20,4513,0.2986,High Coverage,Stable,100.0,Eligible
2026-05-23,33538,19,5222,0.3583,High Coverage,Stable,100.0,Eligible
2026-05-23,34042,12,1123,0.2593,Medium Coverage,Stable,100.0,Eligible
2026-05-23,34043,12,1241,0.2297,Medium Coverage,Stable,100.0,Eligible
2026-05-23,34540,16,1518,0.3966,Medium Coverage,Stable,100.0,Eligible
2026-05-23,34541,15,1765,0.2141,Medium Coverage,Stable,100.0,Eligible
2026-05-23,34542,23,10328,0.3872,High Coverage,Stable,100.0,Eligible
2026-05-23,34543,22,6861,0.4732,High Coverage,Stable,100.0,Eligible
2026-05-23,36799,22,2662,0.4699,High Coverage,Stable,100.0,Eligible
2026-05-23,37807,23,19829,0.4676,High Coverage,Stable,100.0,Eligible
2026-05-23,37808,22,15463,0.3439,High Coverage,Stable,100.0,Eligible
2026-05-23,37809,21,12444,0.3128,High Coverage,Stable,100.0,Eligible
2026-05-23,37810,21,23655,0.3948,High Coverage,Stable,100.0,Eligible
2026-05-23,38311,22,13717,0.3571,High Coverage,Stable,100.0,Eligible
2026-05-23,39304,16,2987,0.3305,Medium Coverage,Stable,100.0,Eligible
2026-05-23,39307,20,2312,0.0534,High Coverage,Stable,100.0,Eligible
2026-05-23,40855,24,4474,0.3195,High Coverage,Stable,100.0,Eligible
2026-05-23,46099,19,3294,0.3013,High Coverage,Stable,100.0,Eligible
2026-05-23,46604,21,17568,0.311,High Coverage,Stable,100.0,Eligible
2026-05-23,48855,14,2684,0.3204,Medium Coverage,Stable,100.0,Eligible
2026-05-23,6612,21,14132,0.3574,High Coverage,Stable,100.0,Eligible
2026-05-23,6613,23,17048,0.4316,High Coverage,Stable,100.0,Eligible
2026-05-23,6614,20,20353,0.5069,High Coverage,Moderate,100.0,Eligible
2026-05-23,6615,22,10543,0.5401,High Coverage,Moderate,100.0,Eligible
2026-05-23,6616,22,11246,0.5872,High Coverage,Moderate,100.0,Eligible
2026-05-23,6617,21,24000,0.4246,High Coverage,Stable,100.0,Eligible
2026-05-23,6618,23,17029,0.4692,High Coverage,Stable,100.0,Eligible
2026-05-23,6619,24,21454,0.5107,High Coverage,Moderate,100.0,Eligible
2026-05-23,6620,23,16048,0.4294,High Coverage,Stable,100.0,Eligible
